time,open,high,low,close,Volume
1753800600,40680.5,40685.5,40640.5,40647.5,NaN
1753800900,40647.5,40665.5,40642.5,40650.5,NaN
1753801200,40650.5,40685.5,40620.5,40630.5,NaN
1753801500,40630.5,40640.5,40622.5,40635.5,NaN
1753801800,40635.5,40665.5,40635.5,40655.5,NaN
1753802100,40655.5,40660.5,40642.5,40645.5,NaN
1753802400,40645.5,40660.5,40627.5,40650.5,NaN
1753802700,40650.5,40655.5,40600.5,40610.5,NaN
1753803000,40610.5,40650.5,40600.5,40630.5,NaN
1753803300,40630.5,40650.5,40615.5,40627.5,NaN
1753803600,40627.5,40650.5,40600.5,40642.5,NaN
1753803900,40642.5,40700.5,40642.5,40687.5,NaN
1753804200,40687.5,40717.5,40677.5,40710.5,NaN
1753804500,40710.5,40715.5,40687.5,40687.5,NaN
1753804800,40687.5,40695.5,40665.5,40682.5,NaN
1753805100,40682.5,40687.5,40665.5,40672.5,NaN
1753805400,40672.5,40685.5,40660.5,40685.5,NaN
1753805700,40685.5,40690.5,40672.5,40687.5,NaN
1753806000,40687.5,40690.5,40667.5,40675.5,NaN
1753806300,40675.5,40687.5,40657.5,40680.5,NaN
1753806600,40680.5,40692.5,40657.5,40657.5,NaN
1753806900,40657.5,40665.5,40625.5,40635.5,NaN
1753807200,40635.5,40660.5,40630.5,40660.5,NaN
1753807500,40660.5,40670.5,40652.5,40655.5,NaN
1753807800,40655.5,40670.5,40655.5,40667.5,NaN
1753808100,40667.5,40685.5,40665.5,40677.5,NaN
1753808400,40677.5,40685.5,40670.5,40677.5,NaN
1753808700,40677.5,40685.5,40667.5,40670.5,NaN
1753809000,40670.5,40685.5,40667.5,40680.5,NaN
1753809300,40680.5,40695.5,40670.5,40675.5,NaN
1753809600,40675.5,40675.5,40660.5,40667.5,NaN
1753809900,40667.5,40685.5,40655.5,40667.5,NaN
1753810200,40667.5,40677.5,40662.5,40662.5,NaN
1753810500,40662.5,40665.5,40630.5,40650.5,NaN
1753810800,40650.5,40650.5,40620.5,40625.5,NaN
1753811100,40625.5,40637.5,40617.5,40627.5,NaN
1753811400,40627.5,40647.5,40625.5,40640.5,NaN
1753811700,40640.5,40665.5,40640.5,40655.5,NaN
1753812000,40655.5,40665.5,40650.5,40662.5,NaN
1753812300,40662.5,40665.5,40645.5,40647.5,NaN
1753812600,40647.5,40657.5,40642.5,40655.5,NaN
1753812900,40655.5,40662.5,40652.5,40655.5,NaN
1753813200,40655.5,40657.5,40637.5,40637.5,NaN
1753813500,40637.5,40650.5,40637.5,40645.5,NaN
1753813800,40645.5,40670.5,40645.5,40660.5,NaN
1753814100,40660.5,40665.5,40657.5,40660.5,NaN
1753814400,40660.5,40665.5,40655.5,40665.5,NaN
1753814700,40665.5,40665.5,40650.5,40650.5,NaN
1753815000,40650.5,40655.5,40645.5,40655.5,NaN
1753815300,40655.5,40655.5,40645.5,40655.5,NaN
1753815600,40655.5,40660.5,40645.5,40657.5,NaN
1753815900,40657.5,40672.5,40655.5,40660.5,NaN
1753816200,40660.5,40665.5,40650.5,40665.5,NaN
1753816500,40665.5,40665.5,40647.5,40652.5,NaN
1753816800,40652.5,40655.5,40645.5,40652.5,NaN
1753817100,40652.5,40655.5,40640.5,40647.5,NaN
1753817400,40647.5,40650.5,40625.5,40625.5,NaN
1753817700,40625.5,40625.5,40585.5,40590.5,NaN
1753818000,40590.5,40600.5,40582.5,40595.5,NaN
1753818300,40595.5,40620.5,40592.5,40620.5,NaN
1753818600,40620.5,40657.5,40600.5,40650.5,NaN
1753818900,40650.5,40655.5,40632.5,40650.5,NaN
1753819200,40650.5,40650.5,40630.5,40637.5,NaN
1753819500,40637.5,40645.5,40635.5,40640.5,NaN
1753819800,40640.5,40660.5,40640.5,40657.5,NaN
