time,open,high,low,close,Volume
1755792900,42621.5,42639.5,42619.5,42636.5,NaN
1755793200,42636.5,42639.5,42611.5,42626.5,NaN
1755793500,42626.5,42631.5,42581.5,42594.5,NaN
1755793800,42594.5,42619.5,42581.5,42594.5,NaN
1755794100,42594.5,42614.5,42579.5,42611.5,NaN
1755794400,42611.5,42626.5,42599.5,42611.5,NaN
1755794700,42611.5,42621.5,42596.5,42604.5,NaN
1755795000,42604.5,42644.5,42601.5,42639.5,NaN
1755795300,42639.5,42644.5,42581.5,42591.5,NaN
1755795600,42591.5,42601.5,42571.5,42599.5,NaN
1755795900,42599.5,42614.5,42591.5,42596.5,NaN
1755796200,42596.5,42596.5,42561.5,42564.5,NaN
1755796500,42564.5,42571.5,42536.5,42551.5,NaN
1755796800,42551.5,42561.5,42529.5,42534.5,NaN
1755797100,42534.5,42569.5,42524.5,42564.5,NaN
1755797400,42564.5,42619.5,42561.5,42619.5,NaN
1755797700,42619.5,42661.5,42616.5,42651.5,NaN
1755798000,42651.5,42676.5,42651.5,42664.5,NaN
1755798300,42664.5,42671.5,42644.5,42644.5,NaN
1755798600,42644.5,42651.5,42614.5,42631.5,NaN
1755798900,42631.5,42646.5,42626.5,42644.5,NaN
1755799200,42644.5,42651.5,42634.5,42644.5,NaN
1755799500,42644.5,42654.5,42621.5,42636.5,NaN
1755799800,42636.5,42649.5,42624.5,42644.5,NaN
1755800100,42644.5,42651.5,42631.5,42646.5,NaN
1755800400,42646.5,42656.5,42636.5,42654.5,NaN
1755800700,42654.5,42656.5,42626.5,42626.5,NaN
1755801000,42626.5,42646.5,42616.5,42646.5,NaN
1755801300,42646.5,42666.5,42641.5,42661.5,NaN
1755801600,42661.5,42666.5,42639.5,42641.5,NaN
1755801900,42641.5,42646.5,42626.5,42644.5,NaN
1755802200,42644.5,42669.5,42636.5,42666.5,NaN
1755802500,42666.5,42681.5,42646.5,42671.5,NaN
1755802800,42671.5,42681.5,42661.5,42666.5,NaN
1755803100,42666.5,42686.5,42666.5,42679.5,NaN
1755803400,42679.5,42684.5,42666.5,42671.5,NaN
1755803700,42671.5,42676.5,42659.5,42671.5,NaN
1755804000,42671.5,42676.5,42661.5,42674.5,NaN
1755804300,42674.5,42679.5,42661.5,42661.5,NaN
1755804600,42661.5,42666.5,42651.5,42656.5,NaN
1755804900,42656.5,42664.5,42646.5,42656.5,NaN
1755805200,42656.5,42666.5,42646.5,42661.5,NaN
1755805500,42661.5,42666.5,42641.5,42659.5,NaN
1755805800,42659.5,42669.5,42641.5,42656.5,NaN
1755806100,42656.5,42666.5,42624.5,42654.5,NaN
1755806400,42654.5,42661.5,42631.5,42631.5,NaN
1755806700,42631.5,42639.5,42626.5,42626.5,NaN
1755807000,42626.5,42634.5,42621.5,42634.5,NaN
1755807300,42634.5,42634.5,42626.5,42634.5,NaN
1755807600,42634.5,42634.5,42629.5,42631.5,NaN
1755807900,42631.5,42639.5,42629.5,42631.5,NaN
1755808200,42631.5,42634.5,42626.5,42631.5,NaN
1755808500,42631.5,42636.5,42631.5,42636.5,NaN
1755808800,42636.5,42641.5,42636.5,42641.5,NaN
1755809100,42641.5,42666.5,42641.5,42661.5,NaN
1755809400,42661.5,42671.5,42661.5,42671.5,NaN
1755809700,42671.5,42671.5,42646.5,42656.5,NaN
1755813600,42656.5,42704.5,42656.5,42701.5,NaN
1755813900,42701.5,42711.5,42699.5,42701.5,NaN
1755814200,42701.5,42704.5,42696.5,42699.5,NaN
