time,open,high,low,close,Volume
1754355900,40463,40528,40450,40520,NaN
1754356200,40520,40533,40473,40495,NaN
1754356500,40495,40495,40425,40453,NaN
1754356800,40453,40463,40428,40443,NaN
1754357100,40443,40463,40423,40455,NaN
1754357400,40455,40475,40445,40470,NaN
1754357700,40470,40495,40455,40490,NaN
1754358000,40490,40519,40483,40514,NaN
1754358300,40514,40517,40484,40512,NaN
1754358600,40512,40519,40497,40509,NaN
1754358900,40509,40519,40499,40509,NaN
1754359200,40509,40559,40509,40549,NaN
1754359500,40549,40564,40542,40552,NaN
1754359800,40552,40559,40544,40549,NaN
1754360100,40549,40549,40514,40539,NaN
1754360400,40539,40564,40527,40562,NaN
1754360700,40562,40564,40534,40549,NaN
1754361000,40549,40557,40534,40557,NaN
1754361300,40557,40567,40554,40554,NaN
1754361600,40554,40559,40542,40547,NaN
1754361900,40547,40584,40544,40577,NaN
1754362200,40577,40582,40562,40562,NaN
1754362500,40562,40584,40562,40584,NaN
1754362800,40584,40589,40574,40579,NaN
1754363100,40579,40594,40574,40589,NaN
1754363400,40589,40594,40582,40594,NaN
1754363700,40594,40614,40589,40602,NaN
1754364000,40602,40604,40589,40594,NaN
1754364300,40594,40599,40579,40592,NaN
1754364600,40592,40634,40589,40629,NaN
1754364900,40629,40652,40609,40614,NaN
1754365200,40614,40629,40597,40607,NaN
1754365500,40607,40612,40592,40599,NaN
1754365800,40599,40609,40589,40594,NaN
1754366100,40594,40594,40554,40579,NaN
1754366400,40579,40607,40572,40599,NaN
1754366700,40599,40609,40577,40589,NaN
1754367000,40589,40592,40564,40579,NaN
1754367300,40579,40582,40549,40549,NaN
1754367600,40549,40562,40539,40547,NaN
1754367900,40547,40559,40537,40537,NaN
1754368200,40537,40569,40532,40562,NaN
1754368500,40562,40582,40544,40574,NaN
1754368800,40574,40574,40549,40552,NaN
1754369100,40552,40559,40522,40532,NaN
1754369400,40532,40539,40519,40539,NaN
1754369700,40539,40557,40537,40557,NaN
1754370000,40557,40582,40549,40579,NaN
1754370300,40579,40587,40564,40567,NaN
1754370600,40567,40577,40544,40544,NaN
1754370900,40544,40547,40509,40534,NaN
1754371200,40534,40566,40529,40543,NaN
1754371500,40543,40545,40533,40543,NaN
1754371800,40543,40558,40540,40558,NaN
1754372100,40558,40580,40555,40573,NaN
1754372400,40573,40578,40565,40573,NaN
1754372700,40573,40575,40558,40565,NaN
1754373000,40565,40575,40563,40568,NaN
1754373300,40568,40573,40555,40563,NaN
1754373600,40563,40568,40523,40543,NaN
1754373900,40543,40545,40520,40530,NaN
1754374200,40530,40545,40520,40533,NaN
1754374500,40533,40550,40523,40548,NaN
1754374800,40548,40563,40543,40550,NaN
1754375100,40550,40575,40548,40553,NaN
1754375400,40553,40623,40550,40618,NaN
1754375700,40618,40653,40603,40638,NaN
1754376000,40638,40668,40635,40658,NaN
1754376300,40658,40663,40633,40653,NaN
1754376600,40653,40655,40645,40653,NaN
1754376900,40653,40658,40648,40653,NaN
1754377200,40653,40655.5,40637.5,40647.5,NaN
1754377500,40647.5,40682.5,40647.5,40677.5,NaN
1754377800,40677.5,40677.5,40637.5,40640.5,NaN
1754378100,40640.5,40660.5,40640.5,40650.5,NaN
1754378400,40650.5,40662.5,40640.5,40657.5,NaN
1754378700,40657.5,40662.5,40632.5,40637.5,NaN
1754379000,40637.5,40665.5,40637.5,40647.5,NaN
1754379300,40647.5,40650.5,40607.5,40612.5,NaN
1754379600,40612.5,40617.5,40600.5,40617.5,NaN
1754379900,40617.5,40630.5,40612.5,40622.5,NaN
1754380200,40622.5,40642.5,40612.5,40617.5,NaN
1754380500,40617.5,40627.5,40607.5,40607.5,NaN
1754380800,40607.5,40610.5,40557.5,40562.5,NaN
1754381100,40562.5,40587.5,40542.5,40552.5,NaN
1754381400,40552.5,40572.5,40550.5,40562.5,NaN
1754381700,40562.5,40587.5,40560.5,40572.5,NaN
1754382000,40572.5,40592.5,40572.5,40585.5,NaN
1754382300,40585.5,40602.5,40582.5,40587.5,NaN
1754382600,40587.5,40592.5,40567.5,40577.5,NaN
1754382900,40577.5,40587.5,40567.5,40582.5,NaN
1754383200,40582.5,40592.5,40575.5,40585.5,NaN
1754383500,40585.5,40597.5,40582.5,40592.5,NaN
1754383800,40592.5,40592.5,40582.5,40587.5,NaN
1754384100,40587.5,40595.5,40577.5,40587.5,NaN
1754384400,40587.5,40592.5,40575.5,40577.5,NaN
1754384700,40577.5,40592.5,40577.5,40577.5,NaN
1754385000,40577.5,40577.5,40557.5,40562.5,NaN
1754385300,40562.5,40567.5,40557.5,40562.5,NaN
1754385600,40562.5,40567.5,40527.5,40532.5,NaN
1754385900,40532.5,40542.5,40527.5,40527.5,NaN
