time,open,high,low,close,Volume
1757925000,44743.5,44745.5,44710.5,44718.5,NaN
1757925300,44718.5,44728.5,44685.5,44725.5,NaN
1757925600,44725.5,44725.5,44710.5,44718.5,NaN
1757925900,44718.5,44738.5,44715.5,44735.5,NaN
1757926200,44735.5,44735.5,44708.5,44720.5,NaN
1757926500,44720.5,44720.5,44693.5,44698.5,NaN
1757926800,44698.5,44700.5,44685.5,44685.5,NaN
1757927100,44685.5,44708.5,44683.5,44683.5,NaN
1757927400,44683.5,44688.5,44660.5,44663.5,NaN
1757927700,44663.5,44678.5,44658.5,44673.5,NaN
1757928000,44673.5,44673.5,44648.5,44663.5,NaN
1757928300,44663.5,44668.5,44643.5,44650.5,NaN
1757928600,44650.5,44660.5,44643.5,44655.5,NaN
1757928900,44655.5,44668.5,44650.5,44663.5,NaN
1757929200,44663.5,44665.5,44653.5,44660.5,NaN
1757929500,44660.5,44665.5,44655.5,44663.5,NaN
1757929800,44663.5,44680.5,44663.5,44680.5,NaN
1757930100,44680.5,44683.5,44673.5,44680.5,NaN
1757930400,44680.5,44685.5,44678.5,44683.5,NaN
1757930700,44683.5,44695.5,44683.5,44690.5,NaN
1757931000,44690.5,44690.5,44673.5,44683.5,NaN
1757931300,44683.5,44685.5,44670.5,44675.5,NaN
1757931600,44675.5,44678.5,44653.5,44655.5,NaN
1757931900,44655.5,44673.5,44655.5,44673.5,NaN
1757932200,44673.5,44688.5,44673.5,44685.5,NaN
1757932500,44685.5,44690.5,44675.5,44678.5,NaN
1757932800,44678.5,44680.5,44660.5,44663.5,NaN
1757933100,44663.5,44688.5,44663.5,44683.5,NaN
1757933400,44683.5,44690.5,44680.5,44688.5,NaN
1757933700,44688.5,44695.5,44688.5,44690.5,NaN
1757934000,44690.5,44698.5,44683.5,44690.5,NaN
1757934300,44690.5,44713.5,44688.5,44708.5,NaN
1757934600,44708.5,44708.5,44700.5,44705.5,NaN
1757934900,44705.5,44708.5,44698.5,44705.5,NaN
1757935200,44705.5,44710.5,44703.5,44705.5,NaN
1757935500,44705.5,44705.5,44693.5,44693.5,NaN
1757935800,44693.5,44695.5,44688.5,44695.5,NaN
1757936100,44695.5,44710.5,44690.5,44708.5,NaN
1757936400,44708.5,44718.5,44700.5,44718.5,NaN
1757936700,44718.5,44723.5,44713.5,44713.5,NaN
1757937000,44713.5,44718.5,44710.5,44715.5,NaN
1757937300,44715.5,44733.5,44708.5,44730.5,NaN
1757937600,44730.5,44753.5,44720.5,44750.5,NaN
1757937900,44750.5,44750.5,44718.5,44720.5,NaN
1757938200,44720.5,44720.5,44715.5,44720.5,NaN
1757938500,44720.5,44745.5,44703.5,44703.5,NaN
1757938800,44703.5,44730.5,44698.5,44730.5,NaN
1757939100,44730.5,44735.5,44708.5,44720.5,NaN
1757939400,44720.5,44733.5,44708.5,44710.5,NaN
1757939700,44710.5,44710.5,44685.5,44703.5,NaN
1757940000,44703.5,44715.5,44698.5,44710.5,NaN
1757940300,44710.5,44715.5,44690.5,44695.5,NaN
1757940600,44695.5,44713.5,44693.5,44710.5,NaN
1757940900,44710.5,44728.5,44710.5,44723.5,NaN
1757941200,44723.5,44723.5,44703.5,44708.5,NaN
1757941500,44708.5,44723.5,44708.5,44710.5,NaN
1757941800,44710.5,44710.5,44690.5,44690.5,NaN
1757942100,44690.5,44695.5,44680.5,44680.5,NaN
1757942400,44680.5,44695.5,44675.5,44690.5,NaN
1757942700,44690.5,44693.5,44678.5,44683.5,NaN
1757943000,44683.5,44698.5,44655.5,44670.5,NaN
1757943300,44670.5,44743.5,44670.5,44743.5,NaN
1757943600,44743.5,44753.5,44720.5,44733.5,NaN
1757943900,44733.5,44798.5,44733.5,44798.5,NaN
1757944200,44798.5,44828.5,44793.5,44828.5,NaN
1757944500,44828.5,44888.5,44828.5,44883.5,NaN
1757944800,44883.5,44888.5,44835.5,44843.5,NaN
1757945100,44843.5,44853.5,44818.5,44818.5,NaN
1757945400,44818.5,44848.5,44818.5,44848.5,NaN
1757945700,44848.5,44870.5,44848.5,44868.5,NaN
1757946000,44868.5,44918.5,44865.5,44900.5,NaN
1757946300,44900.5,44945.5,44893.5,44938.5,NaN
1757946600,44938.5,44963.5,44913.5,44918.5,NaN
1757946900,44918.5,44920.5,44903.5,44913.5,NaN
1757947200,44913.5,44915.5,44900.5,44908.5,NaN
1757947500,44908.5,44923.5,44900.5,44905.5,NaN
1757947800,44905.5,44905.5,44890.5,44900.5,NaN
1757948100,44900.5,44903.5,44878.5,44885.5,NaN
1757948400,44885.5,44890.5,44873.5,44885.5,NaN
1757948700,44885.5,44885.5,44858.5,44863.5,NaN
1757949000,44863.5,44863.5,44840.5,44850.5,NaN
1757949300,44850.5,44850.5,44818.5,44835.5,NaN
1757949600,44835.5,44835.5,44788.5,44798.5,NaN
1757949900,44798.5,44803.5,44778.5,44778.5,NaN
1757950200,44778.5,44825.5,44778.5,44818.5,NaN
1757950500,44818.5,44838.5,44810.5,44835.5,NaN
1757950800,44835.5,44845.5,44815.5,44823.5,NaN
1757951100,44823.5,44835.5,44803.5,44833.5,NaN
1757951400,44833.5,44833.5,44810.5,44833.5,NaN
1757951700,44833.5,44843.5,44825.5,44828.5,NaN
1757952000,44828.5,44830.5,44795.5,44808.5,NaN
1757952300,44808.5,44823.5,44795.5,44823.5,NaN
1757952600,44823.5,44838.5,44810.5,44828.5,NaN
1757952900,44828.5,44850.5,44828.5,44843.5,NaN
1757953200,44843.5,44850.5,44825.5,44825.5,NaN
1757953500,44825.5,44835.5,44818.5,44828.5,NaN
1757953800,44828.5,44868.5,44828.5,44863.5,NaN
1757954100,44863.5,44865.5,44845.5,44860.5,NaN
1757954400,44860.5,44860.5,44820.5,44820.5,NaN
1757954700,44820.5,44820.5,44800.5,44818.5,NaN
1757955000,44818.5,44833.5,44818.5,44828.5,NaN
1757955300,44828.5,44828.5,44798.5,44803.5,NaN
1757955600,44803.5,44808.5,44795.5,44800.5,NaN
1757955900,44800.5,44828.5,44800.5,44825.5,NaN
1757956200,44825.5,44825.5,44798.5,44798.5,NaN
1757956500,44798.5,44803.5,44780.5,44780.5,NaN
1757956800,44780.5,44795.5,44770.5,44788.5,NaN
1757957100,44788.5,44793.5,44773.5,44773.5,NaN
1757957400,44773.5,44805.5,44770.5,44800.5,NaN
1757957700,44800.5,44843.5,44798.5,44843.5,NaN
1757958000,44843.5,44853.5,44833.5,44853.5,NaN
1757958300,44853.5,44860.5,44843.5,44858.5,NaN
1757958600,44858.5,44865.5,44858.5,44863.5,NaN
1757958900,44863.5,44873.5,44863.5,44873.5,NaN
1757959200,44873.5,44873.5,44858.5,44868.5,NaN
1757959500,44868.5,44870.5,44843.5,44845.5,NaN
1757959800,44845.5,44850.5,44838.5,44848.5,NaN
1757960100,44848.5,44863.5,44848.5,44858.5,NaN
1757960400,44858.5,44858.5,44848.5,44853.5,NaN
1757960700,44853.5,44858.5,44843.5,44843.5,NaN
1757961000,44843.5,44853.5,44843.5,44848.5,NaN
1757961300,44848.5,44853.5,44833.5,44833.5,NaN
1757961600,44833.5,44833.5,44813.5,44823.5,NaN
1757961900,44823.5,44838.5,44815.5,44838.5,NaN
1757962200,44838.5,44858.5,44838.5,44858.5,NaN
1757962500,44858.5,44858.5,44820.5,44825.5,NaN
1757962800,44825.5,44833.5,44815.5,44823.5,NaN
1757963100,44823.5,44828.5,44813.5,44813.5,NaN
1757963400,44813.5,44825.5,44813.5,44813.5,NaN
1757963700,44813.5,44813.5,44793.5,44808.5,NaN
1757964000,44808.5,44820.5,44803.5,44813.5,NaN
1757964300,44813.5,44828.5,44813.5,44823.5,NaN
1757964600,44823.5,44828.5,44813.5,44825.5,NaN
1757964900,44825.5,44828.5,44818.5,44823.5,NaN
1757965200,44823.5,44845.5,44813.5,44835.5,NaN
1757965500,44835.5,44855.5,44833.5,44850.5,NaN
1757965800,44850.5,44850.5,44813.5,44833.5,NaN
1757966100,44833.5,44875.5,44823.5,44868.5,NaN
1757966400,44868.5,44908.5,44865.5,44900.5,NaN
1757966700,44900.5,44925.5,44900.5,44915.5,NaN
1757967000,44915.5,44915.5,44888.5,44890.5,NaN
1757967300,44890.5,44900.5,44890.5,44900.5,NaN
1757967600,44900.5,44908.5,44900.5,44903.5,NaN
1757967900,44903.5,44903.5,44895.5,44895.5,NaN
1757968200,44895.5,44900.5,44895.5,44900.5,NaN
1757968500,44900.5,44920.5,44900.5,44920.5,NaN
1757968800,44920.5,44935.5,44918.5,44935.5,NaN
1757969100,44935.5,44935.5,44925.5,44928.5,NaN
1757969400,44928.5,44935.5,44928.5,44930.5,NaN
1757969700,44930.5,44930.5,44915.5,44915.5,NaN
1757973600,44915.5,44915.5,44890.5,44913.5,NaN
1757973900,44913.5,44928.5,44908.5,44923.5,NaN
1757974200,44923.5,44925.5,44920.5,44920.5,NaN
1757974500,44920.5,44925.5,44920.5,44925.5,NaN
1757974800,44925.5,44925.5,44920.5,44920.5,NaN
1757975100,44920.5,44920.5,44910.5,44910.5,NaN
1757975400,44910.5,44910.5,44900.5,44905.5,NaN
1757975700,44905.5,44905.5,44898.5,44898.5,NaN
1757976000,44898.5,44898.5,44898.5,44898.5,NaN
1757976300,44898.5,44898.5,44895.5,44895.5,NaN
1757976600,44895.5,44895.5,44895.5,44895.5,NaN
1757976900,44895.5,44918.5,44895.5,44918.5,NaN
1757977200,44918.5,44933.5,44918.5,44925.5,NaN
1757977500,44925.5,44930.5,44925.5,44930.5,NaN
1757977800,44930.5,44953.5,44930.5,44950.5,NaN
1757978100,44950.5,44983.5,44950.5,44983.5,NaN
1757978400,44983.5,45000.5,44983.5,44990.5,NaN
1757978700,44990.5,45003.5,44978.5,44980.5,NaN
1757979000,44980.5,44980.5,44900.5,44930.5,NaN
1757979300,44930.5,44958.5,44905.5,44953.5,NaN
1757979600,44953.5,44953.5,44895.5,44900.5,NaN
1757979900,44900.5,44940.5,44870.5,44915.5,NaN
1757980200,44915.5,44930.5,44895.5,44900.5,NaN
1757980500,44900.5,44943.5,44870.5,44933.5,NaN
1757980800,44933.5,44981,44863,44911,NaN
