time,open,high,low,close,Volume
1750645200,38213,38215,38195,38198,NaN
1750645500,38198,38203,38178,38183,NaN
1750645800,38183,38190,38160,38175,NaN
1750646100,38175,38220,38173,38220,NaN
1750646400,38220,38235,38218,38223,NaN
1750646700,38223,38225,38208,38213,NaN
1750647000,38213,38228,38208,38225,NaN
1750647300,38225,38233,38215,38230,NaN
1750647600,38230,38240,38225,38238,NaN
1750647900,38238,38250,38235,38240,NaN
1750648200,38240,38248,38233,38240,NaN
1750648500,38240,38260,38240,38250,NaN
1750648800,38250,38258,38250,38255,NaN
1750649100,38255,38260,38248,38250,NaN
1750649400,38250,38265,38240,38265,NaN
1750649700,38265,38270,38233,38245,NaN
1750650000,38245,38260,38238,38253,NaN
1750650300,38253,38263,38243,38258,NaN
1750650600,38258,38265,38233,38233,NaN
1750650900,38233,38258,38228,38258,NaN
1750651200,38258,38310,38255,38283,NaN
1750651500,38283,38305,38263,38305,NaN
1750651800,38305,38305,38285,38300,NaN
1750652100,38300,38333,38293,38333,NaN
1750652400,38333,38358,38333,38350,NaN
1750652700,38350,38370,38345,38348,NaN
1750653000,38348,38363,38335,38335,NaN
1750653300,38335,38340,38315,38323,NaN
1750653600,38323,38340,38315,38338,NaN
1750653900,38338,38340,38320,38323,NaN
1750654200,38323,38325,38310,38315,NaN
1750654500,38315,38340,38310,38335,NaN
1750654800,38335,38338,38305,38318,NaN
1750655100,38318,38335,38310,38318,NaN
1750655400,38318,38340,38313,38330,NaN
1750655700,38330,38350,38330,38338,NaN
1750656000,38338,38353,38330,38350,NaN
1750656300,38350,38353,38335,38348,NaN
1750656600,38348,38350,38323,38340,NaN
1750656900,38340,38350,38335,38338,NaN
1750657200,38338,38353,38333,38350,NaN
1750657500,38350,38360,38335,38343,NaN
1750657800,38343,38348,38330,38348,NaN
1750658100,38348,38355,38328,38348,NaN
1750658400,38348,38355,38333,38340,NaN
1750658700,38340,38348,38330,38335,NaN
1750659000,38335,38350,38325,38340,NaN
1750659300,38340,38365,38335,38363,NaN
1750659600,38363,38373,38355,38358,NaN
1750659900,38358,38385,38350,38365,NaN
1750660200,38365,38430,38358,38400,NaN
1750660500,38400,38420,38400,38400,NaN
1750660800,38400,38430,38395,38425,NaN
1750661100,38425,38425,38413,38413,NaN
1750661400,38413,38420,38403,38405,NaN
1750661700,38405,38408,38390,38400,NaN
1750662000,38400,38420.5,38395.5,38412.5,NaN
1750662300,38412.5,38425.5,38402.5,38422.5,NaN
1750662600,38422.5,38460.5,38422.5,38460.5,NaN
1750662900,38460.5,38460.5,38420.5,38427.5,NaN
1750663200,38427.5,38447.5,38422.5,38430.5,NaN
1750663500,38430.5,38455.5,38425.5,38455.5,NaN
1750663800,38455.5,38470.5,38445.5,38465.5,NaN
1750664100,38465.5,38495.5,38465.5,38495.5,NaN
1750664400,38495.5,38505.5,38460.5,38477.5,NaN
