time,open,high,low,close,Volume
1756840200,42035.5,42040.5,42023.5,42033.5,NaN
1756840500,42033.5,42048.5,42023.5,42043.5,NaN
1756840800,42043.5,42053.5,42033.5,42033.5,NaN
1756841100,42033.5,42055.5,42028.5,42053.5,NaN
1756841400,42053.5,42068.5,42035.5,42035.5,NaN
1756841700,42035.5,42063.5,42033.5,42063.5,NaN
1756842000,42063.5,42073.5,42048.5,42058.5,NaN
1756842300,42058.5,42075.5,42045.5,42073.5,NaN
1756842600,42073.5,42090.5,42063.5,42085.5,NaN
1756842900,42085.5,42103.5,42068.5,42075.5,NaN
1756843200,42075.5,42088.5,42070.5,42073.5,NaN
1756843500,42073.5,42128.5,42073.5,42123.5,NaN
1756843800,42123.5,42145.5,42120.5,42145.5,NaN
1756844100,42145.5,42148.5,42125.5,42130.5,NaN
1756844400,42130.5,42138.5,42120.5,42135.5,NaN
1756844700,42135.5,42163.5,42133.5,42160.5,NaN
1756845000,42160.5,42163.5,42135.5,42135.5,NaN
1756845300,42135.5,42143.5,42133.5,42138.5,NaN
1756845600,42138.5,42145.5,42133.5,42143.5,NaN
1756845900,42143.5,42150.5,42143.5,42145.5,NaN
1756846200,42145.5,42158.5,42143.5,42155.5,NaN
1756846500,42155.5,42168.5,42150.5,42165.5,NaN
1756850400,42165.5,42178.5,42143.5,42150.5,NaN
1756850700,42150.5,42153.5,42120.5,42120.5,NaN
1756851000,42120.5,42128.5,42100.5,42100.5,NaN
1756851300,42100.5,42118.5,42100.5,42110.5,NaN
1756851600,42110.5,42118.5,42108.5,42108.5,NaN
1756851900,42108.5,42110.5,42100.5,42108.5,NaN
1756852200,42108.5,42118.5,42080.5,42080.5,NaN
1756852500,42080.5,42093.5,42080.5,42093.5,NaN
1756852800,42093.5,42093.5,42065.5,42068.5,NaN
1756853100,42068.5,42083.5,42068.5,42080.5,NaN
1756853400,42080.5,42083.5,42060.5,42060.5,NaN
1756853700,42060.5,42060.5,42030.5,42030.5,NaN
1756854000,42030.5,42055.5,42018.5,42055.5,NaN
1756854300,42055.5,42063.5,42055.5,42055.5,NaN
1756854600,42055.5,42060.5,42050.5,42055.5,NaN
1756854900,42055.5,42055.5,42030.5,42030.5,NaN
1756855200,42030.5,42060.5,42030.5,42050.5,NaN
1756855500,42050.5,42083.5,42050.5,42080.5,NaN
1756855800,42080.5,42113.5,42075.5,42105.5,NaN
1756856100,42105.5,42123.5,42105.5,42115.5,NaN
1756856400,42115.5,42125.5,42090.5,42090.5,NaN
1756856700,42090.5,42125.5,42070.5,42115.5,NaN
1756857000,42115.5,42128.5,42065.5,42070.5,NaN
1756857300,42070.5,42098.5,42038.5,42070.5,NaN
1756857600,42070.5,42173,42023,42163,NaN
1756857900,42163,42181,42093,42131,NaN
1756858200,42131,42158,42073,42106,NaN
1756858500,42106,42188,42106,42156,NaN
1756858800,42156,42176,42091,42101,NaN
1756859100,42101,42201,42101,42198,NaN
1756859400,42198,42246,42191,42216,NaN
1756859700,42216,42241,42196,42231,NaN
1756860000,42231,42231,42161,42196,NaN
1756860300,42196,42196,42151,42156,NaN
1756860600,42156,42211,42156,42211,NaN
1756860900,42211,42226,42201,42216,NaN
1756861200,42216,42236,42166,42193,NaN
1756861500,42193,42211,42158,42206,NaN
1756861800,42206,42246,42206,42211,NaN
1756862100,42211,42226,42201,42221,NaN
1756862400,42221,42226,42164,42171,NaN
1756862700,42171,42191,42164,42186,NaN
1756863000,42186,42209,42099,42119,NaN
1756863300,42119,42151,42119,42139,NaN
1756863600,42139,42184,42131,42171,NaN
1756863900,42171,42244,42164,42241,NaN
1756864200,42241,42296,42239,42259,NaN
1756864500,42259,42281,42254,42279,NaN
1756864800,42279,42291,42234,42241,NaN
1756865100,42241,42241,42199,42206,NaN
1756865400,42206,42234,42206,42229,NaN
1756865700,42229,42231,42209,42224,NaN
1756866000,42224,42229,42199,42199,NaN
1756866300,42199,42204,42176,42189,NaN
1756866600,42189,42201,42166,42174,NaN
1756866900,42174,42179,42159,42166,NaN
1756867200,42166,42179,42156,42171,NaN
1756867500,42171,42174,42156,42161,NaN
1756867800,42161,42169,42144,42146,NaN
1756868100,42146,42164,42141,42149,NaN
1756868400,42149,42156,42139,42144,NaN
1756868700,42144,42166,42136,42164,NaN
1756869000,42164,42176,42149,42176,NaN
1756869300,42176,42186,42171,42184,NaN
1756869600,42184,42189,42169,42176,NaN
1756869900,42176,42181,42149,42161,NaN
1756870200,42161,42174,42124,42134,NaN
1756870500,42134,42134,42044,42074,NaN
1756870800,42074,42081,42004,42081,NaN
1756871100,42081,42096,42056,42079,NaN
1756871400,42079,42079,42021,42041,NaN
1756871700,42041,42044,41989,42011,NaN
1756872000,42011,42021,41991,42009,NaN
1756872300,42009,42074,42004,42059,NaN
1756872600,42059,42061,42004,42006,NaN
