time,open,high,low,close,Volume
1758787200,45689.5,45707.5,45679.5,45689.5,NaN
1758787500,45689.5,45697.5,45672.5,45672.5,NaN
1758787800,45672.5,45687.5,45669.5,45672.5,NaN
1758788100,45672.5,45687.5,45659.5,45674.5,NaN
1758788400,45674.5,45697.5,45672.5,45674.5,NaN
1758788700,45674.5,45682.5,45664.5,45674.5,NaN
1758789000,45674.5,45679.5,45662.5,45672.5,NaN
1758789300,45672.5,45687.5,45669.5,45684.5,NaN
1758789600,45684.5,45689.5,45674.5,45679.5,NaN
1758789900,45679.5,45679.5,45657.5,45662.5,NaN
1758790200,45662.5,45664.5,45639.5,45659.5,NaN
1758790500,45659.5,45667.5,45652.5,45654.5,NaN
1758790800,45654.5,45674.5,45652.5,45652.5,NaN
1758791100,45652.5,45654.5,45634.5,45639.5,NaN
1758791400,45639.5,45654.5,45632.5,45652.5,NaN
1758791700,45652.5,45674.5,45647.5,45674.5,NaN
1758792000,45674.5,45679.5,45664.5,45669.5,NaN
1758792300,45669.5,45677.5,45662.5,45667.5,NaN
1758792600,45667.5,45677.5,45659.5,45662.5,NaN
1758792900,45662.5,45677.5,45662.5,45662.5,NaN
1758793200,45662.5,45664.5,45644.5,45649.5,NaN
1758793500,45649.5,45649.5,45614.5,45637.5,NaN
1758793800,45637.5,45647.5,45624.5,45632.5,NaN
1758794100,45632.5,45644.5,45627.5,45639.5,NaN
1758794400,45639.5,45644.5,45622.5,45632.5,NaN
1758794700,45632.5,45639.5,45619.5,45629.5,NaN
1758795000,45629.5,45642.5,45629.5,45639.5,NaN
1758795300,45639.5,45647.5,45627.5,45639.5,NaN
1758795600,45639.5,45647.5,45632.5,45644.5,NaN
1758795900,45644.5,45644.5,45619.5,45622.5,NaN
1758796200,45622.5,45634.5,45614.5,45634.5,NaN
1758796500,45634.5,45639.5,45624.5,45632.5,NaN
1758796800,45632.5,45632.5,45604.5,45609.5,NaN
1758797100,45609.5,45609.5,45584.5,45589.5,NaN
1758797400,45589.5,45602.5,45584.5,45599.5,NaN
1758797700,45599.5,45609.5,45594.5,45602.5,NaN
1758798000,45602.5,45604.5,45574.5,45589.5,NaN
1758798300,45589.5,45589.5,45559.5,45564.5,NaN
1758798600,45564.5,45564.5,45512.5,45519.5,NaN
1758798900,45519.5,45534.5,45514.5,45524.5,NaN
1758799200,45524.5,45527.5,45474.5,45494.5,NaN
1758799500,45494.5,45517.5,45487.5,45487.5,NaN
1758799800,45487.5,45494.5,45449.5,45457.5,NaN
1758800100,45457.5,45477.5,45449.5,45452.5,NaN
1758800400,45452.5,45454.5,45422.5,45422.5,NaN
1758800700,45422.5,45429.5,45397.5,45414.5,NaN
1758801000,45414.5,45444.5,45399.5,45424.5,NaN
1758801300,45424.5,45439.5,45392.5,45407.5,NaN
1758801600,45407.5,45424.5,45389.5,45422.5,NaN
1758801900,45422.5,45437.5,45404.5,45417.5,NaN
1758802200,45417.5,45427.5,45399.5,45399.5,NaN
1758802500,45399.5,45402.5,45372.5,45384.5,NaN
1758802800,45384.5,45397.5,45374.5,45384.5,NaN
1758803100,45384.5,45394.5,45342.5,45369.5,NaN
1758803400,45369.5,45422.5,45329.5,45397.5,NaN
1758803700,45397.5,45407.5,45357.5,45389.5,NaN
1758804000,45389.5,45399.5,45352.5,45367.5,NaN
1758804300,45367.5,45397.5,45359.5,45372.5,NaN
1758804600,45372.5,45374.5,45324.5,45329.5,NaN
1758804900,45329.5,45372.5,45317.5,45367.5,NaN
1758805200,45367.5,45394.5,45362.5,45394.5,NaN
1758805500,45394.5,45417.5,45377.5,45384.5,NaN
1758805800,45384.5,45407.5,45377.5,45407.5,NaN
1758806100,45407.5,45437.5,45389.5,45434.5,NaN
1758806400,45434.5,45449.5,45427.5,45439.5,NaN
1758806700,45439.5,45444.5,45419.5,45422.5,NaN
1758807000,45422.5,45439.5,45392.5,45417.5,NaN
1758807300,45417.5,45427.5,45354.5,45354.5,NaN
1758807600,45354.5,45354.5,45262.5,45284.5,NaN
1758807900,45284.5,45394.5,45279.5,45379.5,NaN
1758808200,45379.5,45442.5,45359.5,45382.5,NaN
1758808500,45382.5,45407.5,45362.5,45399.5,NaN
1758808800,45399.5,45482.5,45387.5,45467.5,NaN
1758809100,45467.5,45509.5,45462.5,45504.5,NaN
1758809400,45504.5,45527.5,45482.5,45499.5,NaN
1758809700,45499.5,45524.5,45494.5,45522.5,NaN
1758810000,45522.5,45577.5,45509.5,45564.5,NaN
1758810300,45564.5,45574.5,45534.5,45554.5,NaN
1758810600,45554.5,45567.5,45534.5,45557.5,NaN
1758810900,45557.5,45577.5,45539.5,45574.5,NaN
1758811200,45574.5,45577.5,45539.5,45564.5,NaN
1758811500,45564.5,45604.5,45552.5,45599.5,NaN
1758811800,45599.5,45602.5,45564.5,45572.5,NaN
1758812100,45572.5,45599.5,45572.5,45579.5,NaN
1758812400,45579.5,45579.5,45539.5,45552.5,NaN
1758812700,45552.5,45559.5,45522.5,45529.5,NaN
1758813000,45529.5,45569.5,45514.5,45564.5,NaN
1758813300,45564.5,45574.5,45549.5,45554.5,NaN
1758813600,45554.5,45557.5,45517.5,45519.5,NaN
1758813900,45519.5,45519.5,45479.5,45509.5,NaN
1758814200,45509.5,45604.5,45509.5,45602.5,NaN
1758814500,45602.5,45617.5,45584.5,45614.5,NaN
1758814800,45614.5,45664.5,45609.5,45644.5,NaN
1758815100,45644.5,45659.5,45634.5,45642.5,NaN
1758815400,45642.5,45642.5,45612.5,45629.5,NaN
1758815700,45629.5,45642.5,45612.5,45629.5,NaN
1758816000,45629.5,45639.5,45612.5,45614.5,NaN
1758816300,45614.5,45629.5,45599.5,45609.5,NaN
1758816600,45609.5,45617.5,45597.5,45604.5,NaN
1758816900,45604.5,45629.5,45604.5,45619.5,NaN
1758817200,45619.5,45629.5,45584.5,45604.5,NaN
1758817500,45604.5,45607.5,45569.5,45572.5,NaN
1758817800,45572.5,45619.5,45572.5,45619.5,NaN
1758818100,45619.5,45619.5,45594.5,45597.5,NaN
1758818400,45597.5,45599.5,45567.5,45589.5,NaN
1758818700,45589.5,45612.5,45587.5,45589.5,NaN
1758819000,45589.5,45594.5,45582.5,45594.5,NaN
1758819300,45594.5,45607.5,45589.5,45594.5,NaN
1758819600,45594.5,45599.5,45579.5,45584.5,NaN
1758819900,45584.5,45614.5,45579.5,45609.5,NaN
1758820200,45609.5,45622.5,45589.5,45594.5,NaN
1758820500,45594.5,45622.5,45582.5,45599.5,NaN
1758820800,45599.5,45602.5,45529.5,45542.5,NaN
1758821100,45542.5,45589.5,45542.5,45584.5,NaN
1758821400,45584.5,45594.5,45552.5,45559.5,NaN
1758821700,45559.5,45564.5,45534.5,45544.5,NaN
1758822000,45544.5,45552.5,45527.5,45552.5,NaN
1758822300,45552.5,45554.5,45524.5,45527.5,NaN
1758822600,45527.5,45549.5,45527.5,45544.5,NaN
1758822900,45544.5,45549.5,45499.5,45502.5,NaN
1758823200,45502.5,45507.5,45404.5,45404.5,NaN
1758823500,45404.5,45457.5,45392.5,45444.5,NaN
1758823800,45444.5,45509.5,45444.5,45509.5,NaN
1758824100,45509.5,45549.5,45509.5,45544.5,NaN
1758824400,45544.5,45557.5,45519.5,45542.5,NaN
1758824700,45542.5,45554.5,45532.5,45537.5,NaN
1758825000,45537.5,45564.5,45534.5,45544.5,NaN
1758825300,45544.5,45567.5,45529.5,45564.5,NaN
1758825600,45564.5,45599.5,45564.5,45574.5,NaN
1758825900,45574.5,45577.5,45547.5,45569.5,NaN
1758826200,45569.5,45574.5,45554.5,45569.5,NaN
