time,open,high,low,close,Volume
1756315200,42473.5,42476.5,42463.5,42473.5,NaN
1756315500,42473.5,42478.5,42468.5,42478.5,NaN
1756315800,42478.5,42488.5,42476.5,42483.5,NaN
1756316100,42483.5,42491.5,42481.5,42488.5,NaN
1756316400,42488.5,42493.5,42488.5,42491.5,NaN
1756316700,42491.5,42501.5,42486.5,42498.5,NaN
1756317000,42498.5,42506.5,42496.5,42503.5,NaN
1756317300,42503.5,42513.5,42498.5,42513.5,NaN
1756317600,42513.5,42538.5,42513.5,42533.5,NaN
1756317900,42533.5,42533.5,42513.5,42523.5,NaN
1756318200,42523.5,42556.5,42523.5,42548.5,NaN
1756318500,42548.5,42568.5,42548.5,42548.5,NaN
1756318800,42548.5,42558.5,42543.5,42558.5,NaN
1756319100,42558.5,42561.5,42551.5,42553.5,NaN
1756319400,42553.5,42556.5,42543.5,42553.5,NaN
1756319700,42553.5,42553.5,42546.5,42548.5,NaN
1756320000,42548.5,42553.5,42543.5,42548.5,NaN
1756320300,42548.5,42566.5,42548.5,42561.5,NaN
1756320600,42561.5,42563.5,42551.5,42551.5,NaN
1756320900,42551.5,42553.5,42536.5,42541.5,NaN
1756321200,42541.5,42548.5,42538.5,42538.5,NaN
1756321500,42538.5,42543.5,42531.5,42538.5,NaN
1756321800,42538.5,42538.5,42503.5,42513.5,NaN
1756322100,42513.5,42531.5,42513.5,42528.5,NaN
1756322400,42528.5,42538.5,42523.5,42533.5,NaN
1756322700,42533.5,42538.5,42528.5,42533.5,NaN
1756323000,42533.5,42538.5,42531.5,42538.5,NaN
1756323300,42538.5,42563.5,42538.5,42563.5,NaN
1756323600,42563.5,42581.5,42563.5,42571.5,NaN
1756323900,42571.5,42571.5,42561.5,42563.5,NaN
1756324200,42563.5,42573.5,42561.5,42563.5,NaN
1756324500,42563.5,42593.5,42563.5,42573.5,NaN
1756324800,42573.5,42583.5,42568.5,42578.5,NaN
1756325100,42578.5,42596.5,42576.5,42591.5,NaN
1756325400,42591.5,42598.5,42581.5,42583.5,NaN
1756325700,42583.5,42593.5,42581.5,42586.5,NaN
1756326000,42586.5,42616.5,42371.5,42461.5,NaN
1756326300,42461.5,42531.5,42443.5,42531.5,NaN
1756326600,42531.5,42546.5,42488.5,42513.5,NaN
1756326900,42513.5,42551.5,42508.5,42526.5,NaN
1756327200,42526.5,42538.5,42506.5,42518.5,NaN
1756327500,42518.5,42526.5,42511.5,42516.5,NaN
1756327800,42516.5,42521.5,42496.5,42503.5,NaN
1756328100,42503.5,42508.5,42483.5,42493.5,NaN
1756332000,42493.5,42493.5,42436.5,42456.5,NaN
1756332300,42456.5,42466.5,42433.5,42436.5,NaN
1756332600,42436.5,42466.5,42436.5,42443.5,NaN
1756332900,42443.5,42446.5,42431.5,42433.5,NaN
1756333200,42433.5,42441.5,42426.5,42438.5,NaN
1756333500,42438.5,42443.5,42433.5,42438.5,NaN
1756333800,42438.5,42448.5,42436.5,42448.5,NaN
1756334100,42448.5,42478.5,42446.5,42471.5,NaN
1756334400,42471.5,42471.5,42456.5,42458.5,NaN
1756334700,42458.5,42468.5,42458.5,42466.5,NaN
1756335000,42466.5,42478.5,42463.5,42466.5,NaN
1756335300,42466.5,42466.5,42448.5,42453.5,NaN
1756335600,42453.5,42453.5,42438.5,42451.5,NaN
1756335900,42451.5,42458.5,42438.5,42446.5,NaN
1756336200,42446.5,42448.5,42441.5,42441.5,NaN
1756336500,42441.5,42443.5,42433.5,42433.5,NaN
1756336800,42433.5,42438.5,42426.5,42433.5,NaN
1756337100,42433.5,42438.5,42431.5,42433.5,NaN
1756337400,42433.5,42453.5,42411.5,42433.5,NaN
1756337700,42433.5,42433.5,42401.5,42423.5,NaN
1756338000,42423.5,42423.5,42391.5,42393.5,NaN
1756338300,42393.5,42413.5,42341.5,42378.5,NaN
1756338600,42378.5,42403.5,42333.5,42338.5,NaN
1756338900,42338.5,42383.5,42331.5,42343.5,NaN
1756339200,42343.5,42454,42266,42401,NaN
1756339500,42401,42661,42399,42659,NaN
1756339800,42659,42714,42559,42709,NaN
1756340100,42709,42709,42499,42529,NaN
1756340400,42529,42569,42509,42514,NaN
1756340700,42514,42576,42466,42554,NaN
1756341000,42554,42661,42549,42579,NaN
1756341300,42579,42697,42569,42662,NaN
1756341600,42662,42697,42642,42672,NaN
1756341900,42672,42682,42644,42647,NaN
