time,open,high,low,close,Volume
1757386500,43741,43754,43736,43741,NaN
1757386800,43741,43741,43721,43731,NaN
1757387100,43731,43739,43719,43726,NaN
1757387400,43726,43741,43719,43729,NaN
1757387700,43729,43731,43711,43716,NaN
1757388000,43716,43731,43714,43721,NaN
1757388300,43721,43726,43709,43721,NaN
1757388600,43721,43736,43669,43669,NaN
1757388900,43669,43691,43631,43666,NaN
1757389200,43666,43726,43656,43726,NaN
1757389500,43726,43749,43711,43749,NaN
1757389800,43749,43761,43709,43711,NaN
1757390100,43711,43736,43709,43721,NaN
1757390400,43721,43726,43686,43696,NaN
1757390700,43696,43701,43674,43676,NaN
1757391000,43676,43686,43661,43671,NaN
1757391300,43671,43699,43664,43696,NaN
1757391600,43696,43709,43681,43699,NaN
1757391900,43699,43701,43681,43686,NaN
1757392200,43686,43709,43686,43709,NaN
1757392500,43709,43709,43686,43696,NaN
1757392800,43696,43701,43686,43691,NaN
1757393100,43691,43691,43651,43676,NaN
1757393400,43676,43681,43659,43669,NaN
1757393700,43669,43674,43646,43671,NaN
1757394000,43671,43671,43611,43611,NaN
1757394300,43611,43631,43584,43591,NaN
1757394600,43591,43606,43586,43591,NaN
1757394900,43591,43596,43554,43561,NaN
1757395200,43561,43564,43451,43529,NaN
1757395500,43529,43529,43479,43504,NaN
1757395800,43504,43559,43504,43549,NaN
1757396100,43549,43549,43484,43484,NaN
1757396400,43484,43509,43479,43494,NaN
1757396700,43494,43539,43489,43534,NaN
1757397000,43534,43559,43524,43544,NaN
1757397300,43544,43584,43536,43549,NaN
1757397600,43549,43549,43499,43534,NaN
1757397900,43534,43574,43519,43529,NaN
1757398200,43529,43549,43514,43544,NaN
1757398500,43544,43551,43496,43529,NaN
1757398800,43529,43534,43484,43486,NaN
1757399100,43486,43491,43461,43486,NaN
1757399400,43486,43486,43439,43481,NaN
1757399700,43481,43524,43459,43524,NaN
1757400000,43524,43541,43506,43541,NaN
1757400300,43541,43569,43541,43561,NaN
1757400600,43561,43566,43549,43556,NaN
1757400900,43556,43556,43531,43541,NaN
1757401200,43541,43566.5,43541,43551.5,NaN
1757401500,43551.5,43551.5,43526.5,43538.5,NaN
1757401800,43538.5,43563.5,43538.5,43563.5,NaN
1757402100,43563.5,43578.5,43551.5,43573.5,NaN
1757402400,43573.5,43588.5,43566.5,43588.5,NaN
1757402700,43588.5,43601.5,43576.5,43598.5,NaN
1757403000,43598.5,43613.5,43586.5,43608.5,NaN
1757403300,43608.5,43641.5,43588.5,43588.5,NaN
1757403600,43588.5,43608.5,43583.5,43598.5,NaN
1757403900,43598.5,43611.5,43581.5,43591.5,NaN
1757404200,43591.5,43591.5,43573.5,43576.5,NaN
1757404500,43576.5,43586.5,43566.5,43576.5,NaN
1757404800,43576.5,43601.5,43541.5,43566.5,NaN
1757405100,43566.5,43586.5,43548.5,43556.5,NaN
1757405400,43556.5,43581.5,43546.5,43551.5,NaN
1757405700,43551.5,43578.5,43378.5,43466.5,NaN
1757406000,43466.5,43488.5,43411.5,43423.5,NaN
1757406300,43423.5,43423.5,43331.5,43333.5,NaN
1757406600,43333.5,43333.5,43263.5,43333.5,NaN
1757406900,43333.5,43366.5,43301.5,43303.5,NaN
1757407200,43303.5,43346.5,43291.5,43328.5,NaN
1757407500,43328.5,43341.5,43296.5,43303.5,NaN
1757407800,43303.5,43328.5,43281.5,43298.5,NaN
1757408100,43298.5,43323.5,43281.5,43293.5,NaN
1757408400,43293.5,43293.5,43243.5,43253.5,NaN
1757408700,43253.5,43283.5,43241.5,43241.5,NaN
1757409000,43241.5,43301.5,43233.5,43301.5,NaN
1757409300,43301.5,43323.5,43296.5,43318.5,NaN
1757409600,43318.5,43333.5,43311.5,43321.5,NaN
1757409900,43321.5,43331.5,43281.5,43291.5,NaN
1757410200,43291.5,43296.5,43263.5,43263.5,NaN
