time,open,high,low,close,Volume
1755239700,43427,43440,43412,43417,NaN
1755240000,43417,43485,43405,43475,NaN
1755240300,43475,43475,43447,43450,NaN
1755240600,43450,43462,43435,43435,NaN
1755240900,43435,43435,43420,43420,NaN
1755241200,43420,43434.5,43414.5,43429.5,NaN
1755241500,43429.5,43429.5,43419.5,43422.5,NaN
1755241800,43422.5,43434.5,43394.5,43394.5,NaN
1755242100,43394.5,43394.5,43364.5,43377.5,NaN
1755242400,43377.5,43414.5,43377.5,43402.5,NaN
1755242700,43402.5,43409.5,43397.5,43409.5,NaN
1755243000,43409.5,43422.5,43389.5,43419.5,NaN
1755243300,43419.5,43447.5,43414.5,43447.5,NaN
1755243600,43447.5,43447.5,43432.5,43439.5,NaN
1755243900,43439.5,43454.5,43434.5,43449.5,NaN
1755244200,43449.5,43449.5,43432.5,43432.5,NaN
1755244500,43432.5,43439.5,43424.5,43434.5,NaN
1755244800,43434.5,43444.5,43404.5,43419.5,NaN
1755245100,43419.5,43447.5,43414.5,43439.5,NaN
1755245400,43439.5,43444.5,43414.5,43419.5,NaN
1755245700,43419.5,43464.5,43419.5,43462.5,NaN
1755246000,43462.5,43489.5,43459.5,43467.5,NaN
1755246300,43467.5,43479.5,43449.5,43459.5,NaN
1755246600,43459.5,43459.5,43432.5,43439.5,NaN
1755246900,43439.5,43442.5,43394.5,43394.5,NaN
1755247200,43394.5,43397.5,43369.5,43374.5,NaN
1755247500,43374.5,43379.5,43319.5,43319.5,NaN
1755247800,43319.5,43347.5,43319.5,43332.5,NaN
1755248100,43332.5,43364.5,43332.5,43339.5,NaN
1755248400,43339.5,43344.5,43334.5,43342.5,NaN
1755248700,43342.5,43369.5,43329.5,43362.5,NaN
1755249000,43362.5,43374.5,43357.5,43372.5,NaN
1755249300,43372.5,43379.5,43354.5,43364.5,NaN
1755249600,43364.5,43369.5,43339.5,43342.5,NaN
1755249900,43342.5,43354.5,43332.5,43334.5,NaN
1755250200,43334.5,43339.5,43314.5,43324.5,NaN
1755250500,43324.5,43339.5,43319.5,43334.5,NaN
1755250800,43334.5,43349.5,43332.5,43347.5,NaN
