time,open,high,low,close,Volume
1750077300,38408.5,38415.5,38398.5,38413.5,NaN
1750077600,38413.5,38428.5,38410.5,38418.5,NaN
1750077900,38418.5,38430.5,38413.5,38418.5,NaN
1750078200,38418.5,38418.5,38400.5,38403.5,NaN
1750078500,38403.5,38415.5,38403.5,38403.5,NaN
1750078800,38403.5,38410.5,38383.5,38383.5,NaN
1750079100,38383.5,38390.5,38368.5,38388.5,NaN
1750079400,38388.5,38388.5,38368.5,38375.5,NaN
1750079700,38375.5,38388.5,38368.5,38378.5,NaN
1750080000,38378.5,38380.5,38368.5,38375.5,NaN
1750080300,38375.5,38378.5,38363.5,38368.5,NaN
1750080600,38368.5,38438.5,38368.5,38433.5,NaN
1750080900,38433.5,38435.5,38393.5,38398.5,NaN
1750081200,38398.5,38408.5,38378.5,38383.5,NaN
1750081500,38383.5,38465.5,38383.5,38460.5,NaN
1750081800,38460.5,38498.5,38443.5,38465.5,NaN
1750082100,38465.5,38493.5,38463.5,38475.5,NaN
1750082400,38475.5,38503.5,38465.5,38485.5,NaN
1750082700,38485.5,38490.5,38463.5,38470.5,NaN
1750083000,38470.5,38513.5,38468.5,38505.5,NaN
1750083300,38505.5,38528.5,38503.5,38523.5,NaN
1750083600,38523.5,38538.5,38518.5,38523.5,NaN
1750083900,38523.5,38540.5,38513.5,38533.5,NaN
1750084200,38533.5,38568.5,38528.5,38568.5,NaN
1750084500,38568.5,38570.5,38553.5,38568.5,NaN
1750084800,38568.5,38578.5,38548.5,38573.5,NaN
1750085100,38573.5,38590.5,38570.5,38578.5,NaN
1750085400,38578.5,38578.5,38563.5,38573.5,NaN
1750085700,38573.5,38583.5,38558.5,38580.5,NaN
1750086000,38580.5,38593.5,38558.5,38560.5,NaN
1750086300,38560.5,38568.5,38550.5,38563.5,NaN
1750086600,38563.5,38573.5,38563.5,38573.5,NaN
1750086900,38573.5,38608.5,38568.5,38603.5,NaN
1750087200,38603.5,38623.5,38593.5,38623.5,NaN
1750087500,38623.5,38628.5,38568.5,38573.5,NaN
1750087800,38573.5,38613.5,38573.5,38610.5,NaN
1750088100,38610.5,38628.5,38593.5,38613.5,NaN
1750088400,38613.5,38618.5,38598.5,38603.5,NaN
1750088700,38603.5,38623.5,38600.5,38608.5,NaN
1750089000,38608.5,38610.5,38593.5,38593.5,NaN
1750089300,38593.5,38595.5,38563.5,38585.5,NaN
1750089600,38585.5,38593.5,38568.5,38575.5,NaN
1750089900,38575.5,38593.5,38570.5,38585.5,NaN
1750090200,38585.5,38608.5,38583.5,38603.5,NaN
1750090500,38603.5,38610.5,38593.5,38593.5,NaN
1750090800,38593.5,38603.5,38578.5,38585.5,NaN
1750091100,38585.5,38588.5,38563.5,38563.5,NaN
1750091400,38563.5,38578.5,38563.5,38563.5,NaN
1750091700,38563.5,38568.5,38550.5,38553.5,NaN
1750092000,38553.5,38553.5,38523.5,38528.5,NaN
1750092300,38528.5,38563.5,38528.5,38558.5,NaN
1750092600,38558.5,38568.5,38543.5,38553.5,NaN
1750092900,38553.5,38555.5,38538.5,38543.5,NaN
1750093200,38543.5,38553.5,38543.5,38548.5,NaN
1750093500,38548.5,38553.5,38528.5,38548.5,NaN
1750093800,38548.5,38553.5,38525.5,38528.5,NaN
1750094100,38528.5,38538.5,38525.5,38533.5,NaN
1750094400,38533.5,38543.5,38528.5,38538.5,NaN
1750094700,38538.5,38568.5,38538.5,38563.5,NaN
1750095000,38563.5,38575.5,38558.5,38573.5,NaN
1750095300,38573.5,38578.5,38558.5,38558.5,NaN
1750095600,38558.5,38573.5,38558.5,38563.5,NaN
1750095900,38563.5,38568.5,38558.5,38563.5,NaN
1750096200,38563.5,38565.5,38540.5,38540.5,NaN
1750096500,38540.5,38540.5,38523.5,38533.5,NaN
1750096800,38533.5,38558.5,38530.5,38558.5,NaN
1750097100,38558.5,38563.5,38548.5,38553.5,NaN
1750097400,38553.5,38568.5,38545.5,38568.5,NaN
1750097700,38568.5,38573.5,38558.5,38563.5,NaN
1750098000,38563.5,38578.5,38548.5,38575.5,NaN
1750098300,38575.5,38578.5,38563.5,38563.5,NaN
1750098600,38563.5,38568.5,38543.5,38543.5,NaN
1750098900,38543.5,38548.5,38528.5,38528.5,NaN
1750099200,38528.5,38543.5,38525.5,38543.5,NaN
1750099500,38543.5,38543.5,38528.5,38528.5,NaN
1750099800,38528.5,38550.5,38518.5,38548.5,NaN
1750100100,38548.5,38563.5,38543.5,38543.5,NaN
1750100400,38543.5,38553.5,38538.5,38540.5,NaN
1750100700,38540.5,38543.5,38528.5,38533.5,NaN
1750101000,38533.5,38538.5,38523.5,38525.5,NaN
1750101300,38525.5,38538.5,38523.5,38528.5,NaN
1750101600,38528.5,38550.5,38508.5,38538.5,NaN
1750101900,38538.5,38543.5,38523.5,38523.5,NaN
1750102200,38523.5,38523.5,38503.5,38505.5,NaN
1750102500,38505.5,38518.5,38503.5,38503.5,NaN
1750102800,38503.5,38523.5,38498.5,38520.5,NaN
1750103100,38520.5,38528.5,38508.5,38523.5,NaN
1750103400,38523.5,38528.5,38488.5,38523.5,NaN
1750103700,38523.5,38555.5,38510.5,38528.5,NaN
1750104000,38528.5,38573.5,38528.5,38568.5,NaN
1750104300,38568.5,38578.5,38568.5,38578.5,NaN
1750104600,38578.5,38588.5,38578.5,38578.5,NaN
1750104900,38578.5,38588.5,38578.5,38578.5,NaN
1750105200,38578.5,38593.5,38578.5,38588.5,NaN
1750105500,38588.5,38598.5,38583.5,38598.5,NaN
1750105800,38598.5,38598.5,38593.5,38593.5,NaN
1750106100,38593.5,38600.5,38583.5,38583.5,NaN
1750106400,38583.5,38588.5,38568.5,38580.5,NaN
1750106700,38580.5,38583.5,38578.5,38578.5,NaN
1750107000,38578.5,38583.5,38578.5,38583.5,NaN
1750107300,38583.5,38583.5,38570.5,38578.5,NaN
1750111200,38578.5,38613.5,38538.5,38595.5,NaN
1750111500,38595.5,38598.5,38580.5,38585.5,NaN
1750111800,38585.5,38608.5,38585.5,38603.5,NaN
1750112100,38603.5,38635.5,38600.5,38623.5,NaN
1750112400,38623.5,38623.5,38600.5,38600.5,NaN
1750112700,38600.5,38600.5,38593.5,38593.5,NaN
1750113000,38593.5,38593.5,38545.5,38555.5,NaN
1750113300,38555.5,38558.5,38515.5,38520.5,NaN
1750113600,38520.5,38523.5,38500.5,38510.5,NaN
1750113900,38510.5,38515.5,38463.5,38475.5,NaN
1750114200,38475.5,38513.5,38455.5,38508.5,NaN
1750114500,38508.5,38508.5,38488.5,38488.5,NaN
1750114800,38488.5,38513.5,38473.5,38503.5,NaN
1750115100,38503.5,38548.5,38500.5,38538.5,NaN
1750115400,38538.5,38543.5,38520.5,38540.5,NaN
1750115700,38540.5,38560.5,38525.5,38528.5,NaN
1750116000,38528.5,38533.5,38495.5,38510.5,NaN
1750116300,38510.5,38533.5,38490.5,38515.5,NaN
1750116600,38515.5,38515.5,38433.5,38460.5,NaN
1750116900,38460.5,38478.5,38443.5,38450.5,NaN
1750117200,38450.5,38483.5,38448.5,38470.5,NaN
1750117500,38470.5,38495.5,38388.5,38390.5,NaN
1750117800,38390.5,38428.5,38363.5,38385.5,NaN
1750118100,38385.5,38385.5,38348.5,38350.5,NaN
1750118400,38350.5,38418,38341,38373,NaN
1750118700,38373,38391,38331,38341,NaN
1750119000,38341,38391,38336,38366,NaN
1750119300,38366,38411,38356,38396,NaN
1750119600,38396,38426,38383,38411,NaN
1750119900,38411,38436,38391,38431,NaN
1750120200,38431,38446,38408,38408,NaN
1750120500,38408,38441,38408,38426,NaN
