time,open,high,low,close,Volume
1754643300,41938.5,41943.5,41920.5,41920.5,NaN
1754643600,41920.5,41925.5,41900.5,41910.5,NaN
1754643900,41910.5,41920.5,41900.5,41910.5,NaN
1754644200,41910.5,41925.5,41910.5,41918.5,NaN
1754644500,41918.5,41940.5,41915.5,41940.5,NaN
1754644800,41940.5,41950.5,41938.5,41945.5,NaN
1754645100,41945.5,41945.5,41918.5,41930.5,NaN
1754645400,41930.5,41940.5,41923.5,41935.5,NaN
1754645700,41935.5,41955.5,41935.5,41943.5,NaN
1754646000,41943.5,41970.5,41943.5,41968.5,NaN
1754646300,41968.5,41980.5,41968.5,41970.5,NaN
1754646600,41970.5,41973.5,41935.5,41945.5,NaN
1754646900,41945.5,41958.5,41943.5,41953.5,NaN
1754647200,41953.5,41995.5,41953.5,41983.5,NaN
1754647500,41983.5,41985.5,41968.5,41973.5,NaN
1754647800,41973.5,41985.5,41965.5,41985.5,NaN
1754648100,41985.5,41985.5,41978.5,41985.5,NaN
1754648400,41985.5,42000.5,41983.5,41983.5,NaN
1754648700,41983.5,41993.5,41983.5,41990.5,NaN
1754649000,41990.5,42015.5,41990.5,42013.5,NaN
1754649300,42013.5,42053.5,42010.5,42040.5,NaN
1754649600,42040.5,42078.5,42040.5,42065.5,NaN
1754649900,42065.5,42075.5,42060.5,42065.5,NaN
1754650200,42065.5,42100.5,42060.5,42100.5,NaN
1754650500,42100.5,42120.5,42093.5,42120.5,NaN
1754650800,42120.5,42140.5,42113.5,42118.5,NaN
1754651100,42118.5,42120.5,42098.5,42110.5,NaN
1754651400,42110.5,42130.5,42110.5,42125.5,NaN
1754651700,42125.5,42140.5,42120.5,42120.5,NaN
1754652000,42120.5,42123.5,42105.5,42105.5,NaN
1754652300,42105.5,42110.5,42088.5,42088.5,NaN
1754652600,42088.5,42120.5,42080.5,42120.5,NaN
1754652900,42120.5,42128.5,42113.5,42125.5,NaN
1754653200,42125.5,42150.5,42118.5,42140.5,NaN
1754653500,42140.5,42150.5,42128.5,42150.5,NaN
1754653800,42150.5,42165.5,42145.5,42150.5,NaN
1754654100,42150.5,42160.5,42143.5,42143.5,NaN
1754654400,42143.5,42145.5,42138.5,42140.5,NaN
1754654700,42140.5,42140.5,42110.5,42115.5,NaN
1754655000,42115.5,42120.5,42095.5,42098.5,NaN
1754655300,42098.5,42108.5,42065.5,42065.5,NaN
1754655600,42065.5,42070.5,42025.5,42065.5,NaN
1754655900,42065.5,42093.5,42058.5,42075.5,NaN
1754656200,42075.5,42075.5,42035.5,42040.5,NaN
1754656500,42040.5,42040.5,42010.5,42018.5,NaN
1754656800,42018.5,42050.5,42010.5,42035.5,NaN
1754657100,42035.5,42045.5,42025.5,42040.5,NaN
1754657400,42040.5,42065.5,42038.5,42060.5,NaN
1754657700,42060.5,42070.5,42050.5,42055.5,NaN
1754658000,42055.5,42080.5,42045.5,42050.5,NaN
1754658300,42050.5,42060.5,42025.5,42045.5,NaN
1754658600,42045.5,42070.5,42045.5,42060.5,NaN
1754658900,42060.5,42070.5,42060.5,42065.5,NaN
1754659200,42065.5,42070.5,42060.5,42070.5,NaN
1754659500,42070.5,42080.5,42050.5,42050.5,NaN
1754659800,42050.5,42063.5,42008.5,42030.5,NaN
1754660100,42030.5,42070.5,42018.5,42048.5,NaN
1754660400,42048.5,42100.5,42030.5,42098.5,NaN
1754660700,42098.5,42150.5,42098.5,42135.5,NaN
1754661000,42135.5,42190.5,42115.5,42173.5,NaN
1754661300,42173.5,42200.5,42165.5,42185.5,NaN
1754661600,42185.5,42195.5,42165.5,42185.5,NaN
1754661900,42185.5,42245.5,42170.5,42225.5,NaN
1754662200,42225.5,42255.5,42195.5,42205.5,NaN
1754662500,42205.5,42213.5,42160.5,42205.5,NaN
1754662800,42205.5,42210.5,42175.5,42200.5,NaN
1754663100,42200.5,42238.5,42193.5,42225.5,NaN
1754663400,42225.5,42270.5,42223.5,42260.5,NaN
1754663700,42260.5,42295.5,42250.5,42288.5,NaN
1754664000,42288.5,42295.5,42255.5,42280.5,NaN
1754664300,42280.5,42283.5,42253.5,42283.5,NaN
1754664600,42283.5,42290.5,42250.5,42285.5,NaN
1754664900,42285.5,42290.5,42258.5,42268.5,NaN
1754665200,42268.5,42290.5,42255.5,42275.5,NaN
1754665500,42275.5,42285.5,42268.5,42273.5,NaN
1754665800,42273.5,42300.5,42253.5,42293.5,NaN
1754666100,42293.5,42300.5,42270.5,42295.5,NaN
1754666400,42295.5,42315.5,42275.5,42310.5,NaN
1754666700,42310.5,42340.5,42300.5,42330.5,NaN
1754667000,42330.5,42335.5,42295.5,42320.5,NaN
1754667300,42320.5,42323.5,42233.5,42240.5,NaN
1754667600,42240.5,42245.5,42220.5,42220.5,NaN
1754667900,42220.5,42265.5,42215.5,42258.5,NaN
1754668200,42258.5,42310.5,42255.5,42305.5,NaN
1754668500,42305.5,42330.5,42295.5,42300.5,NaN
1754668800,42300.5,42310.5,42285.5,42298.5,NaN
1754669100,42298.5,42315.5,42290.5,42295.5,NaN
1754669400,42295.5,42325.5,42295.5,42320.5,NaN
1754669700,42320.5,42355.5,42320.5,42345.5,NaN
1754670000,42345.5,42350.5,42328.5,42340.5,NaN
1754670300,42340.5,42350.5,42330.5,42340.5,NaN
1754670600,42340.5,42345.5,42330.5,42340.5,NaN
1754670900,42340.5,42365.5,42340.5,42350.5,NaN
1754671200,42350.5,42375.5,42350.5,42360.5,NaN
1754671500,42360.5,42365.5,42340.5,42350.5,NaN
1754671800,42350.5,42355.5,42330.5,42333.5,NaN
1754672100,42333.5,42350.5,42333.5,42340.5,NaN
1754672400,42340.5,42340.5,42305.5,42325.5,NaN
1754672700,42325.5,42343.5,42325.5,42340.5,NaN
1754673000,42340.5,42343.5,42313.5,42323.5,NaN
1754673300,42323.5,42325.5,42310.5,42315.5,NaN
1754673600,42315.5,42345.5,42315.5,42335.5,NaN
1754673900,42335.5,42335.5,42315.5,42315.5,NaN
1754674200,42315.5,42335.5,42315.5,42330.5,NaN
1754674500,42330.5,42340.5,42330.5,42340.5,NaN
1754674800,42340.5,42375.5,42340.5,42370.5,NaN
1754675100,42370.5,42370.5,42335.5,42335.5,NaN
1754675400,42335.5,42345.5,42325.5,42345.5,NaN
1754675700,42345.5,42355.5,42340.5,42345.5,NaN
1754676000,42345.5,42375.5,42345.5,42365.5,NaN
1754676300,42365.5,42365.5,42355.5,42355.5,NaN
1754676600,42355.5,42360.5,42350.5,42350.5,NaN
1754676900,42350.5,42368.5,42345.5,42365.5,NaN
1754677200,42365.5,42365.5,42348.5,42348.5,NaN
1754677500,42348.5,42350.5,42328.5,42345.5,NaN
